method,grouping,village,speaker,fit_basis,n_points,n_vowels,missing_vowels,geo_x,geo_y,centroid_x,centroid_y,ellipse_angle_deg,ellipse_angle_from_horizontal_signed_deg,major_axis_sd,minor_axis_sd,axis_ratio,orientation_reliable
pca,village,aspas,,vowels,8,8,,112.0,229.0,4.093523752911407,5.595559693355848,7.919699035610989,7.919699035610989,28.272049791220063,18.059039608462157,1.5655345136943086,1
pca,village,aspas,,midpoints,6,8,,112.0,229.0,5.768286385725538,2.9453003389379773,5.386901633601553,5.386901633601553,25.772075678550074,16.067833947469076,1.6039545692846522,1
pca,village,bara,,vowels,8,8,,79.0,539.0,-5.797412331027864,-5.354588247128547,155.1881858831687,-24.8118141168313,17.480246431444293,9.635002328465598,1.8142441315038138,1
pca,village,bara,,midpoints,6,8,,79.0,539.0,-3.283327025519705,-7.193544744480978,152.25890318811435,-27.741096811885654,14.30664921325411,7.912595715998817,1.8080854534659063,1
pca,village,bengtsf,,vowels,8,8,,62.0,401.0,7.470886498499969,6.850876122257341,167.7687120257658,-12.231287974234192,29.94410763496117,12.703369014462265,2.357178446195732,1
pca,village,bengtsf,,midpoints,6,8,,62.0,401.0,8.931852840164924,4.350703055146995,166.65424429142215,-13.345755708577855,26.590888982288252,9.957522347580834,2.670432267596012,1
pca,village,berg,,vowels,8,8,,112.0,252.0,-2.6108415056886276,-0.3379069488661719,4.519687388120644,4.519687388120644,26.96304459760392,17.08947394153471,1.5777574365277693,1
pca,village,berg,,midpoints,6,8,,112.0,252.0,-2.5051327489646638,-3.1854333754197603,179.15613048641578,-0.8438695135842238,24.75014687259399,14.516534612162737,1.7049624813250528,1
pca,village,bjurholm,,vowels,8,8,,197.0,211.0,0.770962718659729,2.037438563994453,154.43216043551743,-25.56783956448257,21.013633723702107,16.03834179568475,1.3102123643078862,1
pca,village,bjurholm,,midpoints,6,8,,197.0,211.0,2.024024372295424,-0.2841184755900213,149.01229374212284,-30.987706257877164,19.260939107143933,14.871848295977221,1.2951274598701994,1
pca,village,boda,,vowels,8,8,,163.0,475.0,-4.207814800788853,-2.66764338251398,3.2253092114707442,3.2253092114707442,25.169645336594673,16.105057499316374,1.5628410726048678,1
pca,village,boda,,midpoints,6,8,,163.0,475.0,-3.6958639577160497,-5.694891920481518,179.03986484772776,-0.9601351522722439,23.41402543886091,13.094837609386413,1.7880348070966285,1
pca,village,borga,,vowels,8,8,,337.0,331.0,13.867079267447677,2.297033353156342,178.08687631914572,-1.9131236808542837,27.440933225318094,16.618202821690403,1.651257570975223,1
pca,village,borga,,midpoints,6,8,,337.0,331.0,14.556725250365858,-0.7916246749415358,3.8260145166304937,3.8260145166304937,22.95922092554472,13.06783414867742,1.7569262560520327,1
pca,village,brando,,vowels,8,8,,237.0,337.0,12.362097598575364,-2.4797670220898853,13.904404875892851,13.904404875892851,26.109595240235894,15.33743518522293,1.7023442919186094,1
pca,village,brando,,midpoints,6,8,,237.0,337.0,13.155632903285884,-4.823519827458976,9.811119079559944,9.811119079559944,22.078581523171636,12.01973520718171,1.8368608910768542,1
pca,village,bredsattra,,vowels,8,8,,158.0,489.0,-8.40983538181202,-0.9727033573815393,175.96767477115714,-4.032325228842865,23.456657451283977,15.99050635136612,1.4669114870949662,1
pca,village,bredsattra,,midpoints,6,8,,158.0,489.0,-7.482582328458158,-3.447928992496809,173.1065974404455,-6.893402559554488,21.473214654287084,14.83522766060751,1.4474475987521007,1
pca,village,broby,,vowels,8,8,,99.0,510.0,-6.883148160315032,3.3081822152043885,162.40193820509,-17.598061794909995,20.685423390821818,11.52735051109573,1.7944646838760496,1
pca,village,broby,,midpoints,6,8,,99.0,510.0,-5.590749167931357,0.8202366902741707,162.80295539051437,-17.19704460948563,18.032438129701003,10.22162845221392,1.7641453330066332,1
pca,village,burseryd,,vowels,8,8,,84.0,478.0,9.80431762531114,3.445490988504547,151.98758980726925,-28.012410192730755,24.37534744339675,14.985375091015417,1.62660909689282,1
pca,village,burseryd,,midpoints,6,8,,84.0,478.0,10.955402212346783,0.1347907292212233,151.90339668575743,-28.09660331424257,22.77376188574353,12.898695731681967,1.7655864096248335,1
pca,village,burtrask,,vowels,8,8,,222.0,177.0,-0.34986522893405514,-1.1886219796810795,8.039107502920302,8.039107502920302,27.811357765287916,15.793349572021825,1.7609537253931355,1
