method,grouping,village,speaker,pair,first_vowel,second_vowel,display_x,display_y,geo_x,geo_y
fasttrack,village,bengtsf,,oː->ɑː,oː,ɑː,-7.26019573666,-5.0130896217,62.0,401.0
fasttrack,village,bengtsf,,ɑː->æː,ɑː,æː,-9.965090275785,-5.50601167752,62.0,401.0
fasttrack,village,bengtsf,,æː->eː,æː,eː,-12.990056818225,-4.792659719475,62.0,401.0
fasttrack,village,bengtsf,,yː->ʉ̟ː,yː,ʉ̟ː,-11.431406679725,-4.0064365204375,62.0,401.0
fasttrack,village,bengtsf,,ʉ̟ː->øː,ʉ̟ː,øː,-11.1529688673,-4.5030598013475,62.0,401.0
fasttrack,village,berg,,uː->oː,uː,oː,-7.34048526872,-4.087399949165,112.0,252.0
fasttrack,village,berg,,oː->ɑː,oː,ɑː,-7.743474043015,-5.20984111804,112.0,252.0
fasttrack,village,berg,,ɑː->æː,ɑː,æː,-10.022651538305,-6.065987817782499,112.0,252.0
fasttrack,village,berg,,æː->eː,æː,eː,-12.1848974977,-5.8549287923025,112.0,252.0
fasttrack,village,berg,,yː->ʉ̟ː,yː,ʉ̟ː,-12.23177170935,-3.8905359317525,112.0,252.0
fasttrack,village,berg,,ʉ̟ː->øː,ʉ̟ː,øː,-11.151362980725,-4.6112366534475004,112.0,252.0
fasttrack,village,bjurholm,,uː->oː,uː,oː,-7.20425423219,-4.33616845545,197.0,211.0
fasttrack,village,bjurholm,,oː->ɑː,oː,ɑː,-7.8130721925149995,-5.139428088672499,197.0,211.0
fasttrack,village,bjurholm,,ɑː->æː,ɑː,æː,-10.065123850435,-5.898328892055,197.0,211.0
fasttrack,village,bjurholm,,æː->eː,æː,eː,-12.094699005475,-5.3024044712525,197.0,211.0
fasttrack,village,bjurholm,,yː->ʉ̟ː,yː,ʉ̟ː,-12.415298958600001,-3.765995366355,197.0,211.0
fasttrack,village,bjurholm,,ʉ̟ː->øː,ʉ̟ː,øː,-11.5217211256,-4.2603996272349995,197.0,211.0
fasttrack,village,boda,,uː->oː,uː,oː,-7.2009211523675,-4.350741351935,163.0,475.0
fasttrack,village,boda,,oː->ɑː,oː,ɑː,-7.503212742095,-5.246796634284999,163.0,475.0
fasttrack,village,boda,,ɑː->æː,ɑː,æː,-9.604646021045,-6.21094484025,163.0,475.0
fasttrack,village,boda,,æː->eː,æː,eː,-12.0344944038,-5.40845227062,163.0,475.0
fasttrack,village,boda,,yː->ʉ̟ː,yː,ʉ̟ː,-11.662493864025,-4.2795850850225,163.0,475.0
fasttrack,village,boda,,ʉ̟ː->øː,ʉ̟ː,øː,-11.267266831425001,-4.90342461939,163.0,475.0
fasttrack,village,borga,,uː->oː,uː,oː,-7.171286570865,-4.45387351288,337.0,331.0
fasttrack,village,borga,,oː->ɑː,oː,ɑː,-8.343673845087501,-5.619421261065,337.0,331.0
fasttrack,village,borga,,ɑː->æː,ɑː,æː,-10.8298411163725,-5.894649118555,337.0,331.0
fasttrack,village,borga,,æː->eː,æː,eː,-12.472213197024999,-5.218169735832499,337.0,331.0
fasttrack,village,borga,,yː->ʉ̟ː,yː,ʉ̟ː,-10.990260188787499,-3.3032238778325,337.0,331.0
fasttrack,village,borga,,ʉ̟ː->øː,ʉ̟ː,øː,-9.876159839637499,-4.0627851529475,337.0,331.0
fasttrack,village,brando,,uː->oː,uː,oː,-7.00682540142,-4.2219029250675,237.0,337.0
fasttrack,village,brando,,oː->ɑː,oː,ɑː,-7.8839798136,-5.3855914860025,237.0,337.0
fasttrack,village,brando,,ɑː->æː,ɑː,æː,-9.948096864065,-6.044837621065,237.0,337.0
fasttrack,village,brando,,æː->eː,æː,eː,-11.8147017898,-5.79349729669,237.0,337.0
fasttrack,village,brando,,yː->ʉ̟ː,yː,ʉ̟ː,-11.220758420705,-4.012624511175,237.0,337.0
fasttrack,village,brando,,ʉ̟ː->øː,ʉ̟ː,øː,-10.142160494005001,-4.7912237423675,237.0,337.0
fasttrack,village,bredsattra,,uː->oː,uː,oː,-7.3715008881,-4.18471282103,158.0,489.0
fasttrack,village,bredsattra,,oː->ɑː,oː,ɑː,-7.731707650275,-5.039260207345,158.0,489.0
fasttrack,village,bredsattra,,ɑː->æː,ɑː,æː,-10.164936383499999,-6.0407047123224995,158.0,489.0
fasttrack,village,bredsattra,,æː->eː,æː,eː,-12.559911257025,-5.6282431738625,158.0,489.0
fasttrack,village,bredsattra,,yː->ʉ̟ː,yː,ʉ̟ː,-12.27183579295,-4.0375090802,158.0,489.0
fasttrack,village,bredsattra,,ʉ̟ː->øː,ʉ̟ː,øː,-11.589295110550001,-4.307235462175,158.0,489.0
fasttrack,village,broby,,uː->oː,uː,oː,-9.399768682474999,-4.379319997305,99.0,510.0
fasttrack,village,broby,,oː->ɑː,oː,ɑː,-8.5744551092175,-4.8259243433075,99.0,510.0
fasttrack,village,broby,,ɑː->æː,ɑː,æː,-10.5114183446,-5.5381236678075005,99.0,510.0
fasttrack,village,broby,,æː->eː,æː,eː,-12.2513833271875,-5.13015934448375,99.0,510.0
fasttrack,village,broby,,yː->ʉ̟ː,yː,ʉ̟ː,-11.606615565112499,-4.3292349192587505,99.0,510.0
fasttrack,village,broby,,ʉ̟ː->øː,ʉ̟ː,øː,-11.050851321124998,-4.271776778425,99.0,510.0
fasttrack,village,burseryd,,uː->oː,uː,oː,-7.886194911737499,-4.124914409005,84.0,478.0
fasttrack,village,burseryd,,oː->ɑː,oː,ɑː,-7.80337424577,-4.8904043187075,84.0,478.0
fasttrack,village,burseryd,,ɑː->æː,ɑː,æː,-9.7610652423725,-5.69847283157,84.0,478.0
fasttrack,village,burseryd,,æː->eː,æː,eː,-12.2093560670375,-5.0794740293325,84.0,478.0
fasttrack,village,burseryd,,yː->ʉ̟ː,yː,ʉ̟ː,-12.030583835062501,-3.82510979731875,84.0,478.0
fasttrack,village,burseryd,,ʉ̟ː->øː,ʉ̟ː,øː,-11.341256327324999,-4.103377935779999,84.0,478.0
fasttrack,village,burtrask,,uː->oː,uː,oː,-7.35747738402,-4.0979938934475,222.0,177.0
fasttrack,village,burtrask,,oː->ɑː,oː,ɑː,-8.62349888401,-5.5566666050675,222.0,177.0
fasttrack,village,burtrask,,ɑː->æː,ɑː,æː,-10.71751798445,-6.3875011018025,222.0,177.0
fasttrack,village,burtrask,,æː->eː,æː,eː,-12.034874204274999,-5.5384893284775,222.0,177.0
fasttrack,village,burtrask,,yː->ʉ̟ː,yː,ʉ̟ː,-12.127303783325,-3.8930378496525,222.0,177.0
fasttrack,village,burtrask,,ʉ̟ː->øː,ʉ̟ː,øː,-11.295277311525,-4.6050732024525,222.0,177.0
fasttrack,village,dalby,,uː->oː,uː,oː,-7.02092536029125,-4.057017557991251,82.0,336.0
fasttrack,village,dalby,,oː->ɑː,oː,ɑː,-7.7894663190937505,-4.906774552865,82.0,336.0
fasttrack,village,dalby,,ɑː->æː,ɑː,æː,-10.240484794081251,-5.7979629770175,82.0,336.0
fasttrack,village,dalby,,æː->eː,æː,eː,-12.375863724250001,-5.159477254437499,82.0,336.0
fasttrack,village,dalby,,yː->ʉ̟ː,yː,ʉ̟ː,-11.820810601275,-3.90168183375125,82.0,336.0
fasttrack,village,dalby,,ʉ̟ː->øː,ʉ̟ː,øː,-11.125394927999999,-4.3851885873175,82.0,336.0
fasttrack,village,dragsfjard,,uː->oː,uː,oː,-6.9389025940149995,-4.411836822010001,272.0,350.0
fasttrack,village,dragsfjard,,oː->ɑː,oː,ɑː,-8.347527367185,-5.5124389565475,272.0,350.0
fasttrack,village,dragsfjard,,ɑː->æː,ɑː,æː,-10.971342037945,-5.5597537006925,272.0,350.0
fasttrack,village,dragsfjard,,æː->eː,æː,eː,-12.750099755825,-5.016278314859999,272.0,350.0
fasttrack,village,dragsfjard,,yː->ʉ̟ː,yː,ʉ̟ː,-10.9409816495075,-3.7054817327550005,272.0,350.0
fasttrack,village,dragsfjard,,ʉ̟ː->øː,ʉ̟ː,øː,-10.4406477925825,-4.2520153931525,272.0,350.0
fasttrack,village,faro,,uː->oː,uː,oː,-7.569156790505,-4.610969489245,208.0,445.0
fasttrack,village,faro,,oː->ɑː,oː,ɑː,-7.6421739811875,-4.987158039984999,208.0,445.0
fasttrack,village,faro,,ɑː->æː,ɑː,æː,-10.5922663396375,-5.1344967984175,208.0,445.0
fasttrack,village,faro,,æː->eː,æː,eː,-12.6238792247,-4.790760559035,208.0,445.0
fasttrack,village,faro,,yː->ʉ̟ː,yː,ʉ̟ː,-11.35645246685,-4.07560756852,208.0,445.0
fasttrack,village,faro,,ʉ̟ː->øː,ʉ̟ː,øː,-10.5423870929,-4.732567705387501,208.0,445.0
fasttrack,village,floby,,uː->oː,uː,oː,-7.0106999871975,-3.7578489129249997,85.0,439.0
fasttrack,village,floby,,oː->ɑː,oː,ɑː,-7.58762232035,-4.6044886448549995,85.0,439.0
fasttrack,village,floby,,ɑː->æː,ɑː,æː,-10.45183210116,-5.3696484756775,85.0,439.0
fasttrack,village,floby,,æː->eː,æː,eː,-13.58385732935,-4.8682759054575,85.0,439.0
fasttrack,village,floby,,yː->ʉ̟ː,yː,ʉ̟ː,-12.812614620825,-3.6087506296,85.0,439.0
fasttrack,village,floby,,ʉ̟ː->øː,ʉ̟ː,øː,-12.051891678650001,-4.1018865768125,85.0,439.0
fasttrack,village,frandef,,uː->oː,uː,oː,-7.483640195782501,-4.1003507658150005,63.0,423.0
fasttrack,village,frandef,,oː->ɑː,oː,ɑː,-7.86912121528,-4.8719620397725,63.0,423.0
fasttrack,village,frandef,,ɑː->æː,ɑː,æː,-10.132093468759999,-5.7335986623325,63.0,423.0
fasttrack,village,frandef,,æː->eː,æː,eː,-12.492078715725,-5.2421868091525,63.0,423.0
fasttrack,village,frandef,,yː->ʉ̟ː,yː,ʉ̟ː,-12.227551479275,-3.899306458825,63.0,423.0
fasttrack,village,frandef,,ʉ̟ː->øː,ʉ̟ː,øː,-11.57480813025,-4.2830285836075,63.0,423.0
fasttrack,village,frillesas,,uː->oː,uː,oː,-6.826862261735,-4.417934812645,58.0,470.0
fasttrack,village,frillesas,,oː->ɑː,oː,ɑː,-7.0166837051175,-5.01135237906,58.0,470.0
fasttrack,village,frillesas,,ɑː->æː,ɑː,æː,-9.745774486377499,-5.917921582872499,58.0,470.0
fasttrack,village,frillesas,,æː->eː,æː,eː,-12.6925641988,-5.5844313702949995,58.0,470.0
fasttrack,village,frillesas,,yː->ʉ̟ː,yː,ʉ̟ː,-11.510494359525,-4.55691450408375,58.0,470.0
fasttrack,village,frillesas,,ʉ̟ː->øː,ʉ̟ː,øː,-10.697691244473749,-4.936431344003751,58.0,470.0
