village,vowel,n_speakers,geo_x,geo_y,display_x,display_y,geo_position,geographic_group
floby,yː,3,85.0,439.0,-2.180606871241195,29.646303938090796,100.24992663283506,Centre
floby,æː,3,85.0,439.0,-28.030552591817226,-3.851508875846866,100.24992663283506,Centre
floby,øː,3,85.0,439.0,-12.519171119935182,16.48512450963028,100.24992663283506,Centre
floby,ɑː,3,85.0,439.0,33.492772120516264,-20.52818106569123,100.24992663283506,Centre
floby,ʉ̟ː,3,85.0,439.0,-0.4135134719188587,21.36825556486572,100.24992663283506,Centre
frandef,eː,4,63.0,423.0,-16.045825596413668,17.804689709617406,112.25604601246488,Centre
frandef,oː,4,63.0,423.0,40.4976969306328,3.024695054065822,112.25604601246488,Centre
frandef,uː,4,63.0,423.0,31.761669057371527,3.353749677739706,112.25604601246488,Centre
frandef,yː,4,63.0,423.0,-15.01512106696249,22.936357692449015,112.25604601246488,Centre
frandef,æː,4,63.0,423.0,-34.38885849927301,-5.583922657263144,112.25604601246488,Centre
frandef,øː,4,63.0,423.0,-19.04978190583815,3.944547699556443,112.25604601246488,Centre
frandef,ɑː,3,63.0,423.0,11.75821375829255,-24.694263037620285,112.25604601246488,Centre
frandef,ʉ̟ː,4,63.0,423.0,-8.59026247744321,17.73822595675614,112.25604601246488,Centre
frillesas,eː,3,58.0,470.0,-17.196316274377125,4.910461443900003,65.09282618043753,South
frillesas,oː,2,58.0,470.0,32.37600766319377,-3.214552809679377,65.09282618043753,South
frillesas,uː,3,58.0,470.0,35.53749509126405,2.924249972708957,65.09282618043753,South
frillesas,yː,3,58.0,470.0,1.4454731519391064,7.727990691323911,65.09282618043753,South
frillesas,æː,3,58.0,470.0,-22.552462100900485,-13.726950845620596,65.09282618043753,South
frillesas,øː,3,58.0,470.0,0.6647017363822347,-12.167917121620448,65.09282618043753,South
frillesas,ɑː,3,58.0,470.0,30.859298903758656,-22.714503720486213,65.09282618043753,South
frillesas,ʉ̟ː,3,58.0,470.0,-5.78572873153678,7.449648256503285,65.09282618043753,South
grangarde,eː,1,119.0,354.0,-32.56313730040006,0.931133626435791,189.80902415725896,North
grangarde,oː,1,119.0,354.0,17.759728544849537,-5.20844663542471,189.80902415725896,North
grangarde,uː,1,119.0,354.0,29.72666487168666,2.856553401470155,189.80902415725896,North
grangarde,yː,1,119.0,354.0,-7.03570182253995,10.459817821759946,189.80902415725896,North
grangarde,æː,1,119.0,354.0,-36.24030774285737,-8.18571094278794,189.80902415725896,North
grangarde,øː,1,119.0,354.0,-31.231449006750886,-7.968976783605069,189.80902415725896,North
grangarde,ɑː,1,119.0,354.0,4.200409716530432,-23.291847744278712,189.80902415725896,North
grangarde,ʉ̟ː,1,119.0,354.0,-1.6807373698089672,9.034005767880672,189.80902415725896,North
