village,speaker,first_vowel,second_vowel,geo_x,geo_y,first_x,first_y,second_x,second_y,pair_dx,pair_dy,pair_length,directed_angle_from_horizontal_deg,geo_position,geographic_group
bengtsf,ym_1,æː,eː,62.0,401.0,-12.9835425101,-5.78561622465,-14.2841740212,-4.5211444971,-1.3006315111000006,1.2644717275500001,1.8139821050494276,135.80763445865307,133.76174405913517,Centre
bengtsf,ym_2,æː,eː,62.0,401.0,-12.3637133151,-5.42359936281,-13.195438247,-4.04233601354,-0.8317249319000002,1.3812633492700002,1.612344504868807,121.05416345648018,133.76174405913517,Centre
bengtsf,ym_3,æː,eː,62.0,401.0,-12.1085868393,-5.54298342541,-13.61640032135,-3.712852727965,-1.5078134820500004,1.830130697445,2.371261239590077,129.48452805028072,133.76174405913517,Centre
berg,ym_1,æː,eː,112.0,252.0,-11.99248500795,-6.3112949165500005,-12.447062755000001,-5.31542690604,-0.454577747050001,0.9958680105100006,1.0947118444916002,114.5349836971113,289.11343963427134,North
berg,ym_2,æː,eː,112.0,252.0,-11.63666002395,-6.394430678565,-11.9305734571,-5.47730799683,-0.2939134331499993,0.917122681735,0.9630675571001326,107.76927309733121,289.11343963427134,North
berg,ym_3,æː,eː,112.0,252.0,-11.9227322404,-6.98231362468,-13.1657847777,-4.357729532165,-1.2430525373000005,2.6245840925149997,2.9040697769114905,115.34311793340609,289.11343963427134,North
bjurholm,ym_1,æː,eː,197.0,211.0,-11.1191229083,-5.72951114587,-12.3490349947,-4.48506014102,-1.2299120864000006,1.2444510048500002,1.7496691240760287,134.66334404102736,344.0326593930225,North
bjurholm,ym_2,æː,eː,197.0,211.0,-11.93838902095,-6.1197488014850006,-12.5384728033,-5.13408450704,-0.6000837823499996,0.9856642944450007,1.1539647512741638,121.3335368213336,344.0326593930225,North
bjurholm,ym_3,æː,eː,197.0,211.0,-11.65092520765,-6.303703682509999,-12.8097103307,-4.37604001667,-1.1587851230500004,1.927663665839999,2.2491487656448403,121.01152800666387,344.0326593930225,North
boda,ym_2,æː,eː,163.0,475.0,-11.1496803916,-6.36806366048,-12.919308416,-4.44884088076,-1.7696280243999993,1.91922277972,2.6105553859165695,132.67774447795694,78.10530644374003,Centre
